x,y
-0.010210,-0.928010
0.099350,-0.986336
0.222707,-0.972612
-0.080839,-0.222681
-0.171453,-0.307501
-0.198346,-0.428671
-0.152124,-0.543862
-0.104101,-0.475351
-0.130994,-0.596521
-0.084773,-0.711712
0.018417,-0.780685
0.019368,-0.697024
0.065590,-0.812215
0.168780,-0.881188
0.292891,-0.879848
0.246438,-0.810262
0.349628,-0.879235
0.473739,-0.877895
0.575416,-0.806711
-0.050507,-0.294112
-0.089363,-0.411991
-0.054873,-0.531221
0.040916,-0.610151
0.050215,-0.527003
0.084705,-0.646233
0.180494,-0.725163
0.304119,-0.736220
0.264845,-0.662345
0.360633,-0.741275
0.484258,-0.752332
0.592534,-0.691654
0.518406,-0.652858
0.642031,-0.663916
0.750307,-0.603237
0.805409,-0.492021
-0.017740,-0.039246
-0.141437,-0.049461
-0.237762,-0.127736
-0.273064,-0.246728
-0.192878,-0.222849
-0.289202,-0.301124
-0.324505,-0.420116
-0.286453,-0.538258
-0.233756,-0.473274
-0.269058,-0.592266
-0.231007,-0.710408
-0.132893,-0.786429
-0.126093,-0.703039
-0.088042,-0.821181
0.010072,-0.897202
0.133973,-0.904546
-0.038323,-0.114071
-0.141981,-0.182338
-0.188986,-0.297212
-0.162919,-0.418562
-0.103997,-0.359163
-0.151003,-0.474036
-0.124936,-0.595387
-0.034902,-0.680823
-0.019811,-0.598529
0.006256,-0.719880
0.096290,-0.805316
0.218839,-0.824993
0.184827,-0.748551
0.274861,-0.833988
0.397410,-0.853664
0.509664,-0.800708
-0.020513,-0.189603
-0.078752,-0.299210
-0.064930,-0.422556
0.016124,-0.516554
0.039355,-0.436178
0.053177,-0.559525
0.134232,-0.653522
0.254204,-0.685335
0.227994,-0.605881
0.309049,-0.699878
0.429021,-0.731691
0.546001,-0.690206
0.479506,-0.639429
0.599478,-0.671242
0.716458,-0.629757
0.789582,-0.529465
0.031328,-0.247351
0.032767,-0.371461
0.104032,-0.473081
0.220229,-0.516713
0.202082,-0.435038
0.273348,-0.536658
0.389544,-0.580290
0.510082,-0.550690
0.448988,-0.493528
0.565185,-0.537159
0.685722,-0.507560
0.768493,-0.415070
0.685794,-0.402388
0.806331,-0.372789
0.889102,-0.280299
0.905192,-0.157228
-0.020260,0.004381
-0.133973,-0.045366
-0.199735,-0.150631
-0.194574,-0.274642
-0.126453,-0.226068
-0.192215,-0.331333
-0.187054,-0.455344
-0.112773,-0.554781
-0.083976,-0.476226
-0.078816,-0.600237
-0.004534,-0.699674
0.112919,-0.739800
0.092331,-0.658707
0.166612,-0.758144
0.284066,-0.798270
0.403661,-0.765068
-0.015486,-0.073076
-0.091429,-0.171250
-0.098674,-0.295157
-0.034691,-0.401513
0.001804,-0.326225
-0.005441,-0.450132
0.058542,-0.556488
0.171402,-0.608140
0.159013,-0.525396
0.222996,-0.631752
0.335856,-0.683403
0.458169,-0.662307
0.401223,-0.601012
0.514083,-0.652663
0.636396,-0.631567
0.725433,-0.545093
0.025838,-0.138762
0.006259,-0.261327
0.059305,-0.373539
0.166445,-0.436200
0.162378,-0.352633
0.215423,-0.464845
0.322564,-0.527505
0.446371,-0.518726
0.395829,-0.452051
0.502969,-0.514712
0.626777,-0.505932
0.724002,-0.428779
0.644640,-0.402289
0.768448,-0.393509
0.865673,-0.316356
0.902353,-0.197781
0.093595,-0.176595
0.135173,-0.293543
0.235523,-0.366587
0.359588,-0.370211
0.315955,-0.298824
0.416304,-0.371868
0.540370,-0.375492
0.644812,-0.308430
0.568491,-0.274149
0.692557,-0.277774
0.796999,-0.210712
0.845333,-0.096391
0.762986,-0.111192
0.867428,-0.044131
0.915762,0.070190
0.891104,0.191835
-0.036781,0.044837
-0.128238,-0.039074
-0.156342,-0.159968
-0.111275,-0.275616
-0.062569,-0.207588
-0.090672,-0.328483
-0.045605,-0.444131
0.056890,-0.514132
0.058678,-0.430485
0.103745,-0.546132
0.206240,-0.616133
0.330359,-0.616034
0.284604,-0.545988
0.387099,-0.615989
0.511217,-0.615890
0.613601,-0.545726
-0.007165,-0.026894
-0.047198,-0.144379
-0.013901,-0.263948
0.081094,-0.343832
0.091223,-0.260781
0.124520,-0.380350
0.219514,-0.460234
