x,y
0.820279,0.523260
0.727928,0.741689
0.490880,0.734764
0.382515,0.731599
0.145466,0.724674
0.066024,0.501226
0.029707,0.399079
-0.049735,0.175631
0.129740,0.020619
0.807632,-0.189992
0.999144,-0.050124
0.938177,0.179055
0.910307,0.283823
0.849340,0.513002
0.613645,0.539224
0.505898,0.551211
0.270202,0.577432
0.160357,0.367256
0.887794,0.491262
0.873573,0.727985
0.647785,0.800509
0.544568,0.833663
0.318780,0.906188
0.169368,0.722024
0.101066,0.637835
-0.048346,0.453671
0.069161,0.247681
0.357850,0.926798
0.150972,1.042734
-0.032049,0.891925
-0.115716,0.822984
-0.298737,0.672175
-0.224496,0.446945
-0.190558,0.343983
-0.116317,0.118754
0.120508,0.106335
0.117951,-0.891925
0.300972,-1.042734
0.507851,-0.926798
0.602424,-0.873799
0.809303,-0.757863
0.776210,-0.523034
0.761082,-0.415683
0.727989,-0.180853
0.497128,-0.126605
0.797785,-0.800509
1.023573,-0.727985
1.037794,-0.491262
1.044295,-0.383045
1.058515,-0.146322
0.843033,-0.047290
0.744527,-0.002018
0.529044,0.097015
0.358660,-0.067938
1.088177,-0.179055
1.149144,0.050124
0.957632,0.189992
0.870083,0.253932
0.678571,0.393800
0.478813,0.265985
0.387494,0.207556
0.187736,0.079741
0.234480,-0.152756
0.640880,-0.734764
0.877928,-0.741689
0.970279,-0.523260
1.012496,-0.423406
1.104847,-0.204977
0.934726,-0.039753
0.856956,0.035778
0.686836,0.201002
0.471196,0.102313
1.121895,-0.245728
1.255800,-0.050000
1.121895,0.145728
1.060681,0.235204
0.926777,0.430932
0.695829,0.377051
0.590253,0.352420
0.359305,0.298539
0.325838,0.063762
0.970279,0.423260
0.877928,0.641689
0.640880,0.634764
0.532515,0.631599
0.295466,0.624674
0.216024,0.401226
0.179707,0.299079
0.100265,0.075631
0.279740,-0.079381
0.957632,-0.289992
1.149144,-0.150124
1.088177,0.079055
1.060307,0.183823
0.999340,0.413002
0.763645,0.439224
0.655898,0.451211
0.420202,0.477432
0.310357,0.267256
1.037794,0.391262
1.023573,0.627985
0.797785,0.700509
0.694568,0.733663
0.468780,0.806188
0.319368,0.622024
0.251066,0.537835
0.101654,0.353671
0.219161,0.147681
0.507851,0.826798
0.300972,0.942734
0.117951,0.791925
0.034284,0.722984
-0.148737,0.572175
-0.074496,0.346945
-0.040558,0.243983
0.033683,0.018754
0.270508,0.006335
0.117951,-0.841925
0.300972,-0.992734
0.507851,-0.876798
0.602424,-0.823799
0.809303,-0.707863
0.776210,-0.473034
0.761082,-0.365683
0.727989,-0.130853
0.497128,-0.076605
0.797785,-0.750509
1.023573,-0.677985
1.037794,-0.441262
1.044295,-0.333045
1.058515,-0.096322
0.843033,0.002710
0.744527,0.047982
0.529044,0.147015
0.358660,-0.017938
1.088177,-0.129055
1.149144,0.100124
0.957632,0.239992
0.870083,0.303932
0.678571,0.443800
0.478813,0.315985
0.387494,0.257556
0.187736,0.129741
0.234480,-0.102756
0.640880,-0.684765
0.877928,-0.691689
0.970279,-0.473260
1.012496,-0.373406
1.104847,-0.154977
0.934726,0.010247
0.856956,0.085778
0.686836,0.251002
0.471196,0.152313
1.121895,-0.195728
1.255800,0.000000
1.121895,0.195728
1.060681,0.285204
0.926777,0.480932
0.695829,0.427051
0.590253,0.402420
0.359305,0.348539
0.325838,0.113762
0.970279,0.473260
0.877928,0.691689
0.640880,0.684765
0.532515,0.681599
0.295466,0.674674
0.216024,0.451226
0.179707,0.349079
0.100265,0.125631
0.279740,-0.029381
0.957632,-0.239992
1.149144,-0.100124
1.088177,0.129055
1.060307,0.233823
0.999340,0.463002
0.763645,0.489224
0.655898,0.501211
0.420202,0.527433
0.310357,0.317256
1.037794,0.441262
1.023573,0.677985
0.797785,0.750509
0.694568,0.783663
0.468780,0.856188
0.319368,0.672024
0.251066,0.587835
0.101654,0.403671
0.219161,0.197681
0.507851,0.876798
0.300972,0.992734
0.117951,0.841925
0.034284,0.772984
-0.148737,0.622175
-0.074496,0.396945
-0.040558,0.293983
0.033683,0.068754
0.270508,0.056335
0.117951,-0.791925
0.300972,-0.942734
0.507851,-0.826798
0.602424,-0.773799
0.809303,-0.657863
0.776210,-0.423034
0.761082,-0.315683
0.727989,-0.080853
0.497128,-0.026605
0.797785,-0.700509
1.023573,-0.627985
1.037794,-0.391262
1.044295,-0.283045
1.058515,-0.046322
0.843033,0.052710
0.744527,0.097982
0.529044,0.197015
0.358660,0.032062
1.088177,-0.079055
1.149144,0.150124
0.957632,0.289992
0.870083,0.353932
0.678571,0.493800
0.478813,0.365985
0.387494,0.307556
0.187736,0.179741
0.234480,-0.052756
0.640880,-0.634764
0.877928,-0.641689
0.970279,-0.423260
1.012496,-0.323406
1.104847,-0.104977
0.934726,0.060247
0.856956,0.135778
0.686836,0.301002
0.471196,0.202313
1.121895,-0.145728
1.255800,0.050000
1.121895,0.245728
1.060681,0.335204
0.926777,0.530932
0.695829,0.477051
0.590253,0.452420
0.359305,0.398539
0.325838,0.163762
0.970279,0.523260
0.877928,0.741689
0.640880,0.734764
0.532515,0.731599
0.295466,0.724674
0.216024,0.501226
0.179707,0.399079
0.100265,0.175631
0.279740,0.020619
0.957632,-0.189992
1.149144,-0.050124
1.088177,0.179055
1.060307,0.283823
0.999340,0.513002
0.763645,0.539224
0.655898,0.551211
0.420202,0.577432
0.310357,0.367256
1.037794,0.491262
1.023573,0.727985
0.797785,0.800509
0.694568,0.833663
0.468780,0.906188
0.319368,0.722024
0.251066,0.637835
0.101654,0.453671
0.219161,0.247681
0.507851,0.926798
0.300972,1.042734
0.117951,0.891925
0.034284,0.822984
-0.148737,0.672175
-0.074496,0.446945
-0.040558,0.343983
0.033683,0.118754
0.270508,0.106335
